"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","1996",8.5515985489,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","1997",8.2566223145,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","1998",7.9653911591,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","1999",7.9302339554,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2000",7.4959225655,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2001",7.2969231606,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2002",7.032225132,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2003",7.0735769272,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2004",7.2820296288,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2005",7.4193658829,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2006",7.1079950333,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2007",7.0776433945,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2008",7.1621375084,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2009",7.2741680145,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2010",7.1490707397,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2011",6.7464671135,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2012",6.637216568,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2013",6.64590168,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2014",6.4644083977,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2015",6.5915284157,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2016",6.4028944969,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2017",6.2383890152,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2018",6.3751506805,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2019",6.0263767242,
"CAN","SELFEMPWEMP","MEN","PC_EMP","A","2020",5.8372683525,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1976",1.3570283651,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1977",1.4774889946,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1978",1.5060704947,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1979",1.6063190699,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1980",1.7363905907,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1981",1.9093183279,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1982",2.1692886353,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1983",2.4578239918,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1984",2.3834087849,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1985",2.6639220715,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1986",2.4522204399,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1987",2.5792713165,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1988",2.6702103615,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1989",2.8733212948,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1990",2.8730289936,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1991",2.9945600033,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1992",3.0294101238,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1993",2.9817028046,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1994",2.954249382,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1995",3.0441124439,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1996",3.0831010342,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1997",3.1840491295,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1998",3.1460430622,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","1999",3.1844723225,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2000",3.2655284405,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2001",2.9303605556,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2002",2.9504742622,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2003",2.8647933006,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2004",2.959056139,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2005",3.0525140762,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2006",3.0394620895,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2007",2.8473427296,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",2.8390305042,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",2.7591536045,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",2.6945405006,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",2.7809965611,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",2.6061024666,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",2.6312050819,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",2.6114556789,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",2.7065074444,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",2.6145534515,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2017",2.5908505917,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2018",2.7080476284,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2019",2.594381094,
"CAN","SELFEMPWEMP","WOMEN","PC_EMP","A","2020",2.4363012314,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","1997",5.5044169426,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","1998",5.6288051605,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","1999",5.7997698784,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2000",5.7401456833,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2001",5.6884837151,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2002",5.5067501068,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2003",5.7939419746,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2004",5.5248193741,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2005",5.0316343307,"B"
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2006",5.4355864525,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2007",5.0969467163,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2008",4.808681488,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2009",5.0203475952,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2010",4.959127903,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2011",4.8631434441,"B"
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2012",4.5246548653,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2013",4.3907952309,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2014",4.75122118,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2015",4.7167768478,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2016",4.1666665077,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2017",4.2315945625,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2018",4.1443896294,
"CZE","SELFEMPWEMP","MEN","PC_EMP","A","2019",3.7898635864,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","1997",2.1777901649,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","1998",2.2409098148,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","1999",2.1413903236,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2000",2.1899607182,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2001",2.1427166462,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2002",2.1193475723,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2003",2.1332023144,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2004",2.0872397423,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2005",1.9814606905,"B"
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2006",2.2179176807,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2007",1.8551279306,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",1.8451057673,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",1.9225223064,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",1.7548974752,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",1.7930700779,"B"
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",1.7463676929,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",1.834774971,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",1.618000865,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",1.7877817154,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",1.5518255234,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2017",1.4926698208,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2018",1.5753544569,
"CZE","SELFEMPWEMP","WOMEN","PC_EMP","A","2019",1.6782484055,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","1983",17.261857986,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","1984",6.8936753273,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","1985",7.1702284813,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","1986",6.7363033295,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","1987",7.0000720024,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","1988",6.7192006111,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","1989",7.0759105682,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","1990",6.7790532112,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","1991",6.6700425148,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","1992",6.3568258286,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","1993",6.7331485748,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","1994",6.1028385162,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","1995",6.1770906448,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","1996",5.8897681236,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","1997",5.6873350143,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","1998",6.3129897118,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","1999",6.1901154518,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","2000",6.5655860901,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","2001",6.3763065338,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","2002",6.123591423,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","2003",5.774075985,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","2004",5.2668151855,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","2005",5.6116409302,"B"
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","2006",5.8253087997,
"DNK","SELFEMPWEMP","MEN","PC_EMP","A","2007",5.6575341225,
